presentation_id,title,speaker,conference_year,series,public_path,meso_codes,needs_place,needs_time
PRES_b8b0e64461,О формульности надписей на санскрите,Д. Н. Лелюхин,2013,Zograf Readings,p/o-formulnosti-nadpisei-na-sanskrite.html,manuscripts_epigraphy,1,1
PRES_8d5c85c734,Образ Кришны в поэзии Миры Баи,С. О. Цветкова,2013,Zograf Readings,p/obraz-krishny-v-poezii-miry-bai.html,bhakti_vaishnava,1,1
PRES_eaf0add041,Образ Локешвара в календарном обряде непальцев,В. Н. Мазурина,2013,Zograf Readings,p/obraz-lokeshvara-v-kalendarnom-obryade-nepaltsev.html,nepal_newar_kathmandu,0,1
PRES_ca34a85370,Образ Махендры/Махинды в записках китайских паломников,Н. В. Александрова,2013,Zograf Readings,p/obraz-makhendry-makhindy-v-zapiskakh-kitaiskikh-palomnikov.html,buddhist_studies,0,1
PRES_a667a3743e,"Образ карлика в иконографической программе индийского храма (Аджанта, Эллора, Аурангабад) V – X вв",Д. Н. Воробьева,2013,Roerich Readings,p/obraz-karlika-v-ikonograficheskoi-programme-indiiskogo-khrama-adzhanta-ellora-aurangabad-v-x-vv.html,visual_material_culture,0,1
PRES_04dccf8d10,Представление о Брахмане в ранней вишишта-адвайте,Р. В. Псху,2013,Zograf Readings,p/predstavlenie-o-brakhmane-v-rannei-vishishta-advaite.html,philosophy_epistemology,1,1
PRES_96ea28da78,Представления об уме в джайнской дигамбарской традиции (к прояснению терминов),Н. А. Железнова,2013,Roerich Readings,p/predstavleniya-ob-ume-v-dzhainskoi-digambarskoi-traditsii-k-proyasneniyu-terminov.html,jain_studies,1,1
PRES_c247636d94,Причастие-герундий в хинди и бенгальском языке,Е. А. Костина,2013,Zograf Readings,p/prichastie-gerundii-v-khindi-i-bengalskom-yazyke.html,hindi_urdu_new_indo_aryan|bengal,0,1
PRES_9f51b09a94,Проблема языка в веданте и европейском романтизме,С. Л. Бурмистров,2013,Zograf Readings,p/problema-yazyka-v-vedante-i-evropeiskom-romantizme.html,comparative_analysis,1,1
PRES_1177dbea6f,Работа Р. Х. Ленца в западноевропейских хранилищах восточных рукописей,Т. В. Ермакова,2013,Zograf Readings,p/rabota-r-kh-lentsa-v-zapadnoevropeiskikh-khranilishchakh-vostochnykh-rukopisei.html,history_of_indology,1,1
PRES_57ae9add27,Реальное и ирреальное в «„Новой поэзии“ хинди»,Л. А. Стрельцова,2013,Zograf Readings,p/realnoe-i-irrealnoe-v-novoi-poezii-khindi.html,modern_literature,1,1
PRES_cf01dc9625,"Садханы Харихарихаривахана-Авалокитешвары (Авалокитешвары, восседающего на Вишну, гаруде и льве) из тибетского буддийского канона C",А. В. Зорин,2013,Zograf Readings,p/sadkhany-kharikharikharivakhana-avalokiteshvary-avalokiteshvary-vossedayushchego-na-vishnu-garud.html,buddhist_studies|tibetology_himalaya,0,1
PRES_05159a33dc,Символизм санскритского алфавита (али-кали) в Калачакра-тантре,А. Г. Мехакян,2013,Roerich Readings,p/simvolizm-sanskritskogo-alfavita-ali-kali-v-kalachakra-tantre.html,buddhist_studies,1,1
PRES_aff25e6347,Символы в обозначении пространства и чисел и их истолкование (по текстам вастувидьи из пуран),Е. В. Тюлина,2013,Roerich Readings,p/simvoly-v-oboznachenii-prostranstva-i-chisel-i-ikh-istolkovanie-po-tekstam-vastuvidi-iz-puran.html,cosmology,1,1
PRES_10003ca025,Современное искусство адиваси: некоторые особенности музейной репрезентации в Индии и Европе,К. М. Воздиган,2013,Zograf Readings,p/sovremennoe-iskusstvo-adivasi-nekotorye-osobennosti-muzeinoi-reprezentatsii-v-indii-i-evrope.html,museum_collections,0,1
PRES_ba46b7c452,Современные баулы: от деревни до концертного зала,С. С. Донченко,2013,Zograf Readings,p/sovremennye-bauly-ot-derevni-do-kontsertnogo-zala.html,bengal,0,1
PRES_9af2d5e005,Спор Абхинавагупты и Утпаладевы с буддистами в первой части «Ишварапратьябхиджня-вимаршини»,С. Ч. Офертас,2013,Roerich Readings,p/spor-abkhinavagupty-i-utpaladevy-s-buddistami-v-pervoi-chasti-ishvarapratyabkhidzhnya-vimarshini.html,philosophy_epistemology,0,1
PRES_0dca1ac371,Старинные португальские частушки в этнографическом контексте Южной Азии,Н. Г. Краснодембская,2013,Zograf Readings,p/starinnye-portugalskie-chastushki-v-etnograficheskom-kontekste-yuzhnoi-azii.html,ethnography_performance,1,1
PRES_0dca1ac371,Старинные португальские частушки в этнографическом контексте Южной Азии,Е. С. Соболева,2013,Zograf Readings,p/starinnye-portugalskie-chastushki-v-etnograficheskom-kontekste-yuzhnoi-azii.html,ethnography_performance,1,1
PRES_8f2b093d02,Страсти и бесстрастие Бхартирихари,С. С. Тавастшерна,2013,Zograf Readings,p/strasti-i-besstrastie-bkhartirikhari.html,,1,1
PRES_f3223273ab,Тамильские женские божества в средневековой литературе,П. В. Хрущева,2013,Zograf Readings,p/tamilskie-zhenskie-bozhestva-v-srednevekovoi-literature.html,dravidology_south_india,0,1
PRES_6a7d4db7b5,Читта и бодхичитта. Раздумья о переводе некоторых буддийских терминов,А. А. Терентьев,2013,Zograf Readings,p/chitta-i-bodkhichitta-razdumya-o-perevode-nekotorykh-buddiiskikh-terminov.html,buddhist_studies,1,1
PRES_3195691394,Элементы культурного синтеза в бенгальской поэзии XVII века,Е. К. Бросалина,2013,Zograf Readings,p/elementy-kulturnogo-sinteza-v-bengalskoi-poezii-xvii-veka.html,bengal,0,1
PRES_2f9d65e45b,"The ideal man in the Mahābhārata. The consciousness of the ""budhyamāna"" on one's way to salvation",Б. Нина,2014,Zograf Readings,p/the-ideal-man-in-the-mah-bh-rata-the-consciousness-of-the-budhyam-na-on-one-s-way-to-salvation.html,epic_ramayana_mahabharata,1,1
PRES_db18841de6,«Апофатический» подход в буддийской теории восприятия,В. Г. Лысенко,2014,Zograf Readings,p/apofaticheskii-podkhod-v-buddiiskoi-teorii-vospriyatiya.html,buddhist_studies,1,1
PRES_9857501571,«Лирическая героиня» Миры Баи,С. О. Цветкова,2014,Zograf Readings,p/liricheskaya-geroinya-miry-bai.html,bhakti_vaishnava,1,1
PRES_dff8128e31,«Стотра-ратна» Ямуны: философия vis-à-vis поэзия,Р. В. Псху,2014,Zograf Readings,p/stotra-ratna-yamuny-filosofiya-vis-vis-poeziya.html,vaishnava,1,1
PRES_09ea1d8846,Абхидхармакоша: проблема авторства,Е. П. Островская,2014,Zograf Readings,p/abkhidkharmakosha-problema-avtorstva.html,buddhist_studies,1,1
PRES_d45862604d,В деревне Ампития (Шри Ланка) через 100 лет после Людмилы Мерварт,Н. Г. Краснодембская,2014,Zograf Readings,p/v-derevne-ampitiya-shri-lanka-cherez-100-let-posle-lyudmily-mervart.html,expeditions,1,1
PRES_fef7c3afd6,Версия «Рамаяны» в «Махабхагавата-пуране»,А. А. Игнатьев,2014,Zograf Readings,p/versiya-ramayany-v-makhabkhagavata-purane.html,epic_ramayana_mahabharata,1,1
PRES_ba306768d9,Гимн-падигам как основная форма поэзии тамильских шиваитов,М. Б. Павлова,2014,Zograf Readings,p/gimn-padigam-kak-osnovnaya-forma-poezii-tamilskikh-shivaitov.html,dravidology_south_india,0,1
PRES_7e6c76b7c4,Древнеиндийская риторика и традиция санскритского театра (Тригата в «Натьяшастре»),Н. Р. Лидова,2014,Zograf Readings,p/drevneindiiskaya-ritorika-i-traditsiya-sanskritskogo-teatra-trigata-v-natyashastre.html,sanskrit_grammar_panini,1,1
PRES_aa4df50cf0,Древние южноазиатско-африканские связи (по данным фольклора и мифологии),Ю. Е. Березкин,2014,Zograf Readings,p/drevnie-yuzhnoaziatsko-afrikanskie-svyazi-po-dannym-folklora-i-mifologii.html,comparative_analysis,1,1
PRES_7eec57e19f,Духи умерших в представлениях и обрядовой жизни веддов Шри Ланки,Т. А. Зимина,2014,Zograf Readings,p/dukhi-umershikh-v-predstavleniyakh-i-obryadovoi-zhizni-veddov-shri-lanki.html,ethnography_performance,0,1
PRES_b9b432befc,Животный мир пословиц и поговорок хинди,Ю. Г. Кокова,2014,Zograf Readings,p/zhivotnyi-mir-poslovits-i-pogovorok-khindi.html,hindi_urdu_new_indo_aryan,1,1
PRES_b6bc9faa10,Значение творчества Тирумулара для формирования изобразительного канона Шивы Натараджи в Чидамбараме,О. П. Вечерина,2014,Zograf Readings,p/znachenie-tvorchestva-tirumulara-dlya-formirovaniya-izobrazitelnogo-kanona-shivy-nataradzhi-v-ch.html,visual_material_culture,0,1
PRES_6fd8f32d77,И. П. Минаев как собиратель рукописей,Т. В. Ермакова,2014,Zograf Readings,p/i-p-minaev-kak-sobiratel-rukopisei.html,history_of_indology|manuscripts_epigraphy,1,1
PRES_d1d4be71f7,К реконструкции ритуальной семантики дравидского kāvaṭi,М. Ф. Альбедиль,2014,Zograf Readings,p/k-rekonstruktsii-ritualnoi-semantiki-dravidskogo-ka-va-i.html,dravidology_south_india,0,1
PRES_9c47837d30,Концепция «марьяда» в непальских надписях,Д. Н. Лелюхин,2014,Zograf Readings,p/kontseptsiya-maryada-v-nepalskikh-nadpisyakh.html,nepal_newar_kathmandu|manuscripts_epigraphy,0,1
PRES_1ec138c017,Концепция аватар Вишну в поэме Магхи «Шишупалавадха»,М. Н. Русанов,2014,Zograf Readings,p/kontseptsiya-avatar-vishnu-v-poeme-magkhi-shishupalavadkha.html,epic_ramayana_mahabharata|vaishnava,1,1
PRES_2d1d6b8cb7,Неварский «повествовательный свиток» на темы «Лалитавистары»: «одомашнивание» классической буддийской сутры,Я. В. Васильков,2014,Zograf Readings,p/nevarskii-povestvovatelnyi-svitok-na-temy-lalitavistary-odomashnivanie-klassicheskoi-buddiiskoi.html,nepal_newar_kathmandu|buddhist_studies|visual_material_culture,0,1
PRES_d53f641345,"О гимне Авалокитешваре, приписываемом тибетскому царю Сонгцэн-гампо",А. В. Зорин,2014,Zograf Readings,p/o-gimne-avalokiteshvare-pripisyvaemom-tibetskomu-tsaryu-songtsen-gampo.html,tibetology_himalaya,0,1
PRES_8c55a738df,О стереотипизации адиваси в популярной культуре Индии,К. М. Воздиган,2014,Zograf Readings,p/o-stereotipizatsii-adivasi-v-populyarnoi-kulture-indii.html,modern_society_politics,0,1
PRES_b0ead2dd43,"Одержимость, служение и лицедейство. Традиции Bhoota-kolam и Theyyam Тулунаду",С. И. Рыжакова,2014,Zograf Readings,p/oderzhimost-sluzhenie-i-litsedeistvo-traditsii-bhoota-kolam-i-theyyam-tulunadu.html,ethnography_performance,0,1
PRES_446d1622e0,Психология Бога в кашмирском шиваизме и у Якоба Беме,А. В. Арапов,2014,Zograf Readings,p/psikhologiya-boga-v-kashmirskom-shivaizme-i-u-yakoba-beme.html,philosophy_epistemology,0,1
PRES_25c542e83e,Религия как инструмент внутренней политики Индии,Е. В. Смирнова,2014,Zograf Readings,p/religiya-kak-instrument-vnutrennei-politiki-indii.html,modern_society_politics,0,1
