entity_type,entity_id,display_name,field_name,field_value,source_type,source_url,confidence,checked_at,notes
person,PERS_45a76880,Кораблин Денис Александрович,birth_year,1984,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2021,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_bd77e495,Корнеев Геннадий Батыревич,full_name_ru,Корнеев Геннадий Батыревич,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_bd77e495,Корнеев Геннадий Батыревич,full_name_en,Gennady Korneev,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_bd77e495,Корнеев Геннадий Батыревич,birth_year,1988,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_40862f5e,Корнеева Наталья Афанасьевна,full_name_ru,Корнеева Наталья Афанасьевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_40862f5e,Корнеева Наталья Афанасьевна,full_name_en,Korneeva Natalia Afanasyevna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_40862f5e,Корнеева Наталья Афанасьевна,birth_year,1972,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_af811d47,Корнеева Татьяна Георгиевна,full_name_ru,Корнеева Татьяна Георгиевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_af811d47,Корнеева Татьяна Георгиевна,full_name_en,Tatiana Korneeva,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_af811d47,Корнеева Татьяна Георгиевна,birth_year,1988,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_e96139bd,Коробов Владимир Борисович,full_name_ru,Коробов Владимир Борисович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e96139bd,Коробов Владимир Борисович,full_name_en,Korobov Vladimir Borisovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e96139bd,Коробов Владимир Борисович,birth_year,1957,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_2a2e5602,Коровина Евгения Владимировна,full_name_ru,Коровина Евгения Владимировна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2a2e5602,Коровина Евгения Владимировна,full_name_en,Korovina Evgeniya Vladimirovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2a2e5602,Коровина Евгения Владимировна,birth_year,1988,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_22d87263,Костина Екатерина Александровна,full_name_ru,Костина Екатерина Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_22d87263,Костина Екатерина Александровна,full_name_en,Kostina Ekaterina Alexandrovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_22d87263,Костина Екатерина Александровна,birth_year,1977,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_f19cd8a1,Котин Игорь Юрьевич,full_name_ru,Котин Игорь Юрьевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f19cd8a1,Котин Игорь Юрьевич,full_name_en,Kotin Igor Yurievich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f19cd8a1,Котин Игорь Юрьевич,birth_year,1968,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_3f406fe3,Кравцова Е.Р.,full_name_ru,Кравцова Е.Р.,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3c202afd,Крапивина Раиса Николаевна,full_name_ru,Крапивина Раиса Николаевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3c202afd,Крапивина Раиса Николаевна,full_name_en,Krapivina Raisa Nikolaevna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3c202afd,Крапивина Раиса Николаевна,birth_year,1953,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_bc97fb65,Краснодембская Нина Георгиевна,full_name_ru,Краснодембская Нина Георгиевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_bc97fb65,Краснодембская Нина Георгиевна,full_name_en,Krasnodembskaya Nina Georgievna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_bc97fb65,Краснодембская Нина Георгиевна,birth_year,1939,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_bc97fb65,Краснодембская Нина Георгиевна,death_year,2024,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_f5a69b65,Кройцер Светлана Александровна,full_name_ru,Кройцер Светлана Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f5a69b65,Кройцер Светлана Александровна,full_name_en,Svetlana Kreuzer,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f5a69b65,Кройцер Светлана Александровна,birth_year,1986,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_72506535,Крылова Анастасия Сергеевна,full_name_ru,Крылова Анастасия Сергеевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_72506535,Крылова Анастасия Сергеевна,full_name_en,Krylova Anastasia Sergeevna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_72506535,Крылова Анастасия Сергеевна,birth_year,1985,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_9366fe2c,Крыштоп Людмила Эдуардовна,full_name_ru,Крыштоп Людмила Эдуардовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_9366fe2c,Крыштоп Людмила Эдуардовна,full_name_en,Lyudmila Kryshtop,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_9366fe2c,Крыштоп Людмила Эдуардовна,birth_year,1988,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_d218805b,Крюкова Виктория Юрьевна,full_name_ru,Крюкова Виктория Юрьевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
